B2, 2937.2,
,-140.33333333332848,-6.2222222222189885,29.555555555554747,165413.55555555556
,49.66666666667152,-31.22222222221899,80.55555555555475,164561.55555555556
,-189.33333333332848,-33.22222222221899,91.55555555555475,165608.55555555556
,-126.33333333332848,-43.22222222221899,77.55555555555475,166046.55555555556
,-107.33333333332848,-12.222222222218988,-17.444444444445253,165362.55555555556
,-137.33333333332848,3.7777777777810115,41.55555555555475,165425.55555555556
,-28.333333333328483,7.7777777777810115,-83.44444444444525,165365.55555555556
,-282.3333333333285,3.7777777777810115,5.555555555554747,165252.55555555556
,-216.33333333332848,-61.22222222221899,5.555555555554747,165480.55555555556
,-385.3333333333285,-43.22222222221899,-57.44444444444525,165048.55555555556
,-53.33333333332848,-14.222222222218988,46.55555555555475,165396.55555555556
,-189.33333333332848,-38.22222222221899,-109.44444444444525,165328.55555555556
,-126.33333333332848,-32.22222222221899,-110.44444444444525,165160.55555555556
,-228.33333333332848,-46.22222222221899,-103.44444444444525,165411.55555555556
,-302.3333333333285,-20.22222222221899,-25.444444444445253,165399.55555555556
,-14.333333333328483,-46.22222222221899,88.55555555555475,165681.55555555556
,-202.33333333332848,-30.22222222221899,41.55555555555475,166030.55555555556
,
B2, 5880,
,11.666666666671517,-50.22222222221899,324.55555555555475,323983.55555555556
,164.66666666667152,-12.222222222218988,321.55555555555475,330876.55555555556
,151.66666666667152,-14.222222222218988,332.55555555555475,332905.55555555556
,174.66666666667152,-13.222222222218988,475.55555555555475,331287.55555555556
,-98.33333333332848,-3.2222222222189885,293.55555555555475,330992.55555555556
,195.66666666667152,-44.22222222221899,280.55555555555475,331891.55555555556
,103.66666666667152,-100.22222222221899,218.55555555555475,331676.55555555556
,125.66666666667152,-53.22222222221899,325.55555555555475,332256.55555555556
,32.66666666667152,-33.22222222221899,462.55555555555475,332342.55555555556
,129.66666666667152,-19.22222222221899,339.55555555555475,330810.55555555556
,4.666666666671517,-31.22222222221899,345.55555555555475,332317.55555555556
,89.66666666667152,-47.22222222221899,340.55555555555475,331984.55555555556
,-144.33333333332848,-63.22222222221899,323.55555555555475,332297.55555555556
,123.66666666667152,-26.22222222221899,312.55555555555475,332491.55555555556
,-119.33333333332848,-42.22222222221899,343.55555555555475,332183.55555555556
,-73.33333333332848,-47.22222222221899,366.55555555555475,332308.55555555556
,-79.33333333332848,-16.22222222221899,335.55555555555475,332827.55555555556
,94.66666666667152,-42.22222222221899,339.55555555555475,331674.55555555556
,125.66666666667152,-29.22222222221899,366.55555555555475,331633.55555555556
,-113.33333333332848,-21.22222222221899,344.55555555555475,332368.55555555556
,-144.33333333332848,-35.22222222221899,283.55555555555475,332278.55555555556
,-66.33333333332848,-35.22222222221899,407.55555555555475,332932.55555555556
,-123.33333333332848,-49.22222222221899,263.55555555555475,330906.55555555556
,97.66666666667152,-73.22222222221899,213.55555555555475,332577.55555555556
,-170.33333333332848,-48.22222222221899,369.55555555555475,332956.55555555556
,
B2, 536.7,
,
,437.6666666666715,-33.22222222221899,482.55555555555475,30333.555555555555
,384.6666666666715,-0.22222222221898846,403.55555555555475,30446.555555555555
,517.6666666666715,-46.22222222221899,491.55555555555475,30592.555555555555
,287.6666666666715,-51.22222222221899,473.55555555555475,30560.555555555555
,516.6666666666715,-8.222222222218988,505.55555555555475,30559.555555555555
,244.66666666667152,-27.22222222221899,513.5555555555547,30577.555555555555
,528.6666666666715,-28.22222222221899,531.5555555555547,30569.555555555555
,129.66666666667152,-37.22222222221899,541.5555555555547,30530.555555555555
,456.6666666666715,1.7777777777810115,433.55555555555475,30599.555555555555
,376.6666666666715,-27.22222222221899,517.5555555555547,30537.555555555555
,270.6666666666715,-25.22222222221899,496.55555555555475,30484.555555555555
,494.6666666666715,-69.22222222221899,510.55555555555475,30471.555555555555
,378.6666666666715,-23.22222222221899,589.5555555555547,30556.555555555555
,157.66666666667152,1.7777777777810115,651.5555555555547,30542.555555555555
,397.6666666666715,-17.22222222221899,650.5555555555547,30485.555555555555
,420.6666666666715,-17.22222222221899,483.55555555555475,30495.555555555555
,-49.33333333332848,-56.22222222221899,641.5555555555547,30580.555555555555
,244.66666666667152,2.7777777777810115,588.5555555555547,30609.555555555555
,323.6666666666715,-7.2222222222189885,512.5555555555547,30581.555555555555
,155.66666666667152,-26.22222222221899,544.5555555555547,30573.555555555555
,285.6666666666715,-63.22222222221899,528.5555555555547,30493.555555555555
,132.66666666667152,-39.22222222221899,593.5555555555547,30540.555555555555
,-28.333333333328483,-47.22222222221899,627.5555555555547,30608.555555555555
,136.66666666667152,-59.22222222221899,606.5555555555547,30554.555555555555
,81.66666666667152,-49.22222222221899,562.5555555555547,30624.555555555555
,270.6666666666715,-26.22222222221899,544.5555555555547,30619.555555555555
,354.6666666666715,-50.22222222221899,495.55555555555475,30591.555555555555
